symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
PLA2G5	0.009465350722758196	No data	No data	No data	No data	0.07784891602748814	No data	No data	phospholipase A2 group V
BCL2L1	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	BCL2 like 1
GPR17	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	G protein-coupled receptor 17
PTCHD3	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	patched domain containing 3 (gene/pseudogene)
PSMB1	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	proteasome 20S subunit beta 1
USP25	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	ubiquitin specific peptidase 25
DCTN1	0.009424286294459896	No data	No data	No data	No data	0.07751117669548169	No data	No data	dynactin subunit 1
APPL2	0.009419153240922608	No data	No data	No data	No data	0.07746895927898087	No data	No data	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2
KRT90P	0.009375396950008129	No data	No data	No data	No data	0.07710908039896373	No data	No data	keratin 90, pseudogene
GPR50	0.009349959679239971	No data	No data	No data	No data	0.07689986850455	No data	No data	G protein-coupled receptor 50
CYP3A5	0.009301093009564996	No data	No data	No data	No data	0.07649795869946231	No data	No data	cytochrome P450 family 3 subfamily A member 5
GAPDH	0.009286171769992229	No data	No data	No data	No data	0.07637523716905634	No data	No data	glyceraldehyde-3-phosphate dehydrogenase
CYP1A1	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	cytochrome P450 family 1 subfamily A member 1
CTBP2	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	C-terminal binding protein 2
SNORD109A	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	small nucleolar RNA, C/D box 109A
EIF2A	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	eukaryotic translation initiation factor 2A
MYCL	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	MYCL proto-oncogene, bHLH transcription factor
SYT4	0.009239496367117545	No data	No data	No data	No data	0.07599134970145263	No data	No data	synaptotagmin 4
AQP9	0.009185701966046771	No data	No data	No data	No data	0.07554891117652418	No data	No data	aquaporin 9
DNER	0.009144111661651386	No data	No data	No data	No data	0.07520684671327621	No data	No data	delta/notch like EGF repeat containing
USF1	0.009116303082222645	No data	No data	No data	No data	0.07497813170543326	No data	No data	upstream transcription factor 1
AMFR	0.009116303082222645	No data	No data	No data	No data	0.07497813170543326	No data	No data	autocrine motility factor receptor
SLC40A1	0.009054706439775195	No data	No data	No data	No data	0.07447152270742358	No data	No data	solute carrier family 40 member 1
METTL14	0.009049573386237906	No data	No data	No data	No data	0.07442930529092277	No data	No data	methyltransferase 14, N6-adenosine-methyltransferase subunit
PLAGL1	0.009034174225626045	No data	No data	No data	No data	0.07430265304142036	No data	No data	PLAG1 like zinc finger 1
NFATC3	0.008946912315492155	No data	No data	No data	No data	0.07358495696090663	No data	No data	nuclear factor of activated T cells 3
LTB4R	0.00894258797977748	No data	No data	No data	No data	0.07354939094145453	No data	No data	leukotriene B4 receptor
CPP	0.008932950409870735	No data	No data	No data	No data	0.07347012558802445	No data	No data	ceruloplasmin pseudogene
ELF3	0.008931513154880295	No data	No data	No data	No data	0.07345830471140422	No data	No data	E74 like ETS transcription factor 3
SERPINB1	0.008931513154880293	No data	No data	No data	No data	0.0734583047114042	No data	No data	serpin family B member 1
CYP7B1	0.008929049289182396	No data	No data	No data	No data	0.07343804035148382	No data	No data	cytochrome P450 family 7 subfamily B member 1
PPM1K	0.00892124704780572	No data	No data	No data	No data	0.07337386987840261	No data	No data	protein phosphatase, Mg2+/Mn2+ dependent 1K
FPR2	0.008915690779242091	No data	No data	No data	No data	0.0733281716789903	No data	No data	formyl peptide receptor 2
CYCS	0.008910980940731143	No data	No data	No data	No data	0.07328943504540099	No data	No data	cytochrome c, somatic
GYPB	0.00889673078788983	No data	No data	No data	No data	0.06535256074324927	0.031278688821293726	No data	glycophorin B (MNS blood group)
XBP1	0.008870121834574335	No data	No data	No data	No data	0.07295338441005456	No data	No data	X-box binding protein 1
PACS2	0.008869916512432845	No data	No data	No data	No data	0.07295169571339453	No data	No data	phosphofurin acidic cluster sorting protein 2
CAMK2N1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	calcium/calmodulin dependent protein kinase II inhibitor 1
SLC38A1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	solute carrier family 38 member 1
ASXL1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	ASXL transcriptional regulator 1
SKP1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	S-phase kinase associated protein 1
DNAJC1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	DnaJ heat shock protein family (Hsp40) member C1
FNDC4	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	fibronectin type III domain containing 4
EVL	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	Enah/Vasp-like
STK4	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	serine/threonine kinase 4
MRPS33P4	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	mitochondrial ribosomal protein S33 pseudogene 4
ARL15	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	ADP ribosylation factor like GTPase 15
ST14	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	ST14 transmembrane serine protease matriptase
TTN	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	titin
F11R	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	F11 receptor
LIPI	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	lipase I
SLC12A3	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	solute carrier family 12 member 3
SEMA3E	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	semaphorin 3E
GPHN	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	gephyrin
GIPC1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	GIPC PDZ domain containing family member 1
PLD1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	phospholipase D1
PIEZO1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	piezo type mechanosensitive ion channel component 1
PDZRN3	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	PDZ domain containing ring finger 3
PRR5	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	proline rich 5
THBS2	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	thrombospondin 2
TBX5	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	T-box transcription factor 5
DEAF1	0.008869916512432843	0	No data	No data	No data	0.07295169571339452	No data	No data	DEAF1 transcription factor
SAMSN1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	SAM domain, SH3 domain and nuclear localization signals 1
AGMO	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	alkylglycerol monooxygenase
USP36	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	ubiquitin specific peptidase 36
ACOT9	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	acyl-CoA thioesterase 9
SAMM50	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	SAMM50 sorting and assembly machinery component
IL17C	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	interleukin 17C
EBLN1	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	endogenous Bornavirus like nucleoprotein 1
ITGB6	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	integrin subunit beta 6
ALOX15B	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	arachidonate 15-lipoxygenase type B
CCL26	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	C-C motif chemokine ligand 26
TNFRSF13B	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	TNF receptor superfamily member 13B
KCTD12	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	potassium channel tetramerization domain containing 12
C17orf67	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	chromosome 17 open reading frame 67
UGT2B7	0.008869916512432843	No data	No data	No data	No data	0.07295169571339452	No data	No data	UDP glucuronosyltransferase family 2 member B7
FRZB	0.008854094136794641	No data	No data	No data	No data	0.07282156268098063	No data	No data	frizzled related protein
EDIL3	0.008839118191209118	No data	No data	No data	No data	0.07269839121438969	No data	No data	EGF like repeats and discoidin domains 3
IDO2	0.00875698933461252	No data	No data	No data	No data	0.07202291255037678	No data	No data	indoleamine 2,3-dioxygenase 2
YTHDF1	0.008746723227537943	No data	No data	No data	No data	0.07193847771737516	No data	No data	YTH N6-methyladenosine RNA binding protein F1
CYFIP2	0.008746723227537943	No data	No data	No data	No data	0.07193847771737516	No data	No data	cytoplasmic FMR1 interacting protein 2
KLF3	0.008746723227537943	No data	No data	No data	No data	0.07193847771737516	No data	No data	KLF transcription factor 3
MMP11	0.008746723227537943	No data	No data	No data	No data	0.07193847771737516	No data	No data	matrix metallopeptidase 11
CHRNA7	0.008746723227537943	No data	No data	No data	No data	0.07193847771737516	No data	No data	cholinergic receptor nicotinic alpha 7 subunit
KHK	0.008731529389067572	No data	No data	No data	No data	0.07181351416453277	No data	No data	ketohexokinase
CORO1C	0.008703254192718737	No data	No data	No data	No data	0.0547137717850459	0.057902518463418956	No data	coronin 1C
ALDH6A1	0.008685126585090493	No data	No data	No data	No data	0.07143186871936548	No data	No data	aldehyde dehydrogenase 6 family member A1
FOXN1	0.008685126585090491	No data	No data	No data	No data	0.07143186871936547	No data	No data	forkhead box N1
CMA1	0.008664594370941343	No data	No data	No data	No data	0.07126299905336225	No data	No data	chymase 1
LCT	0.008664594370941343	No data	No data	No data	No data	0.07126299905336225	No data	No data	lactase
ITGAE	0.008664594370941343	No data	No data	No data	No data	0.07126299905336225	No data	No data	integrin subunit alpha E
SLC25A19	0.008650412344250138	No data	No data	No data	No data	0.07114635726825348	No data	No data	solute carrier family 25 member 19
SORCS1	0.008563370555186033	No data	No data	No data	No data	0.07043047159996633	No data	No data	sortilin related VPS10 domain containing receptor 1
HHIP	0.008561933300195591	No data	No data	No data	No data	0.0704186507233461	No data	No data	hedgehog interacting protein
SMN1	0.008561933300195591	No data	No data	No data	No data	0.0704186507233461	No data	No data	survival of motor neuron 1, telomeric
AQP3	0.008528671113273968	No data	No data	No data	No data	0.07014508186442087	No data	No data	aquaporin 3 (Gill blood group)
RXFP3	0.008515735818360005	No data	No data	No data	No data	0.07003869397483885	No data	No data	relaxin family peptide receptor 3
NFATC4	0.008515735818360005	No data	No data	No data	No data	0.07003869397483885	No data	No data	nuclear factor of activated T cells 4
RELN	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	reelin
NTF3	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	neurotrophin 3
STOM	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	stomatin
NFE2L1	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	NFE2 like bZIP transcription factor 1
HLA-A	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	major histocompatibility complex, class I, A
PRKCE	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	protein kinase C epsilon
NPBWR2	0.008433812283904897	No data	No data	No data	No data	0.06936490400748598	No data	No data	neuropeptides B and W receptor 2
SI	0.008390078667767205	No data	No data	No data	No data	0.0690052116188991	No data	No data	sucrase-isomaltase
HOXC8	0.008387409479927816	No data	No data	No data	No data	0.06898325856231867	No data	No data	homeobox C8
EPOR	0.008387409479927816	No data	No data	No data	No data	0.06898325856231867	No data	No data	erythropoietin receptor
